,0,1,2,3,4,5,6,7,8,9,10,11
499,3,2,2,2,2,2,1,2,2,1,434,127
500,3,2,2,2,2,2,1,2,2,2,310,95
501,3,2,2,2,3,1,0,1,2,1,85,59
502,3,2,2,2,3,1,0,1,2,2,308,187
503,3,2,2,2,3,1,0,1,2,3,160,58
504,3,2,2,2,3,1,1,2,1,1,8,4
505,3,2,2,2,3,1,1,2,1,2,143,31
506,3,2,2,2,3,1,1,2,2,1,83,30
507,3,2,2,2,3,1,1,2,2,2,178,49
508,3,2,2,2,3,2,1,2,1,1,9,3
509,3,2,2,2,3,2,1,2,1,2,142,44
510,3,2,2,2,3,2,1,2,2,1,77,24
511,3,2,2,2,3,2,1,2,2,2,160,52
512,3,2,2,3,2,1,0,1,3,1,77,37
513,3,2,2,3,2,1,0,1,3,2,95,42
514,3,2,2,3,2,1,1,2,1,1,76,23
515,3,2,2,3,2,1,1,2,1,2,53,13
516,3,2,2,3,2,1,1,2,2,1,138,43
517,3,2,2,3,2,1,1,2,2,2,113,28
518,3,2,2,3,2,2,0,1,3,1,142,75
519,3,2,2,3,2,2,0,1,3,2,185,93
520,3,2,2,3,2,2,1,2,1,1,71,22
521,3,2,2,3,2,2,1,2,1,2,55,9
522,3,2,2,3,2,2,1,2,2,1,140,36
523,3,2,2,3,2,2,1,2,2,2,113,35
524,3,2,2,3,3,1,0,1,3,1,5,2
